Game,Engine,Player,Input,Output
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 , b6f3
ChineseChess,Dragon, b, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 , g2e9
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 , e5f3
ChineseChess,Dragon, b, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 , i1g8
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 , e8c8
ChineseChess,Dragon, b, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 , d2a9
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 , h9g8
ChineseChess,Dragon, b, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 , c6c2
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 , e8b7
ChineseChess,Dragon, b, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 , f8d6
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 , i4a7
ChineseChess,Dragon, b, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 , b3c4
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 b3c4 , i9f8
ChineseChess,Dragon, b, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 b3c4 i9f8 , b8f1
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 b3c4 i9f8 b8f1 , c6b8
ChineseChess,Dragon, b, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 b3c4 i9f8 b8f1 c6b8 , d4i9
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 b3c4 i9f8 b8f1 c6b8 d4i9 , c8h1
ChineseChess,Dragon, b, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 b3c4 i9f8 b8f1 c6b8 d4i9 c8h1 , h3f8
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 b3c4 i9f8 b8f1 c6b8 d4i9 c8h1 h3f8 , d9e2
ChineseChess,Dragon, b, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 b3c4 i9f8 b8f1 c6b8 d4i9 c8h1 h3f8 d9e2 , e7c1
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 b3c4 i9f8 b8f1 c6b8 d4i9 c8h1 h3f8 d9e2 e7c1 , c7h5
ChineseChess,Dragon, b, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 b3c4 i9f8 b8f1 c6b8 d4i9 c8h1 h3f8 d9e2 e7c1 c7h5 , f9d8
ChineseChess,Dragon, w, f8h3 d2c6 i8d7 b3b8 f3d1 i5i9 i6h4 e2f3 c2i6 f3i4 g5b4 g5i4 a3f4 e2a6 b9a3 c6c5 i7c2 f1f3 i5a7 i6h3 f4h3 b6d9 b6f3 g2e9 e5f3 i1g8 e8c8 d2a9 h9g8 c6c2 e8b7 f8d6 i4a7 b3c4 i9f8 b8f1 c6b8 d4i9 c8h1 h3f8 d9e2 e7c1 c7h5 f9d8 , h2c8
Chess,SuperEngine, w, , h2d5
Chess,SuperEngine, b, h2d5 , g3d3
Chess,SuperEngine, w, h2d5 g3d3 , f1a3
Chess,SuperEngine, b, h2d5 g3d3 f1a3 , g4c3
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 , a5d3
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 , f1a4
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 , g7g4
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 , a6h6
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 , f2a1
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 , b3e6
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 , b6d3
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 , c6b1
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 , g3b6
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 , b4f1
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 , h7h7
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 , f6e7
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 , g2c3
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 , f7h1
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 , c4b4
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 , f5e5
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 , g5c5
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 , e7d2
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 , c4c5
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 , e2b3
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 , c2f5
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 , h3g7
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 , e7a4
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 , a2e1
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 , f6e1
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 , d7b2
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 , b1g2
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 , b6f4
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 , d3g7
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 , h1h5
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 , f2d4
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 , c5a5
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 , a7a4
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 , c7a1
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 c7a1 , b6c6
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 c7a1 b6c6 , h5e7
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 c7a1 b6c6 h5e7 , g7h6
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 c7a1 b6c6 h5e7 g7h6 , c3g1
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 c7a1 b6c6 h5e7 g7h6 c3g1 , b1d1
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 c7a1 b6c6 h5e7 g7h6 c3g1 b1d1 , h4g2
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 c7a1 b6c6 h5e7 g7h6 c3g1 b1d1 h4g2 , e3g6
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 c7a1 b6c6 h5e7 g7h6 c3g1 b1d1 h4g2 e3g6 , c7e6
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 c7a1 b6c6 h5e7 g7h6 c3g1 b1d1 h4g2 e3g6 c7e6 , c2h4
Chess,SuperEngine, b, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 c7a1 b6c6 h5e7 g7h6 c3g1 b1d1 h4g2 e3g6 c7e6 c2h4 , a4a2
Chess,SuperEngine, w, h2d5 g3d3 f1a3 g4c3 a5d3 f1a4 g7g4 a6h6 f2a1 b3e6 b6d3 c6b1 g3b6 b4f1 h7h7 f6e7 g2c3 f7h1 c4b4 f5e5 g5c5 e7d2 c4c5 e2b3 c2f5 h3g7 e7a4 a2e1 f6e1 d7b2 b1g2 b6f4 d3g7 h1h5 f2d4 c5a5 a7a4 c7a1 b6c6 h5e7 g7h6 c3g1 b1d1 h4g2 e3g6 c7e6 c2h4 a4a2 , c3g6
ChineseChess,Dragon, w, , d9b3
ChineseChess,Dragon, b, d9b3 , i2b6
ChineseChess,Dragon, w, d9b3 i2b6 , b1b7
ChineseChess,Dragon, b, d9b3 i2b6 b1b7 , e5c8
ChineseChess,Dragon, w, d9b3 i2b6 b1b7 e5c8 , d4b2
ChineseChess,Dragon, b, d9b3 i2b6 b1b7 e5c8 d4b2 , i7i1
ChineseChess,Dragon, w, d9b3 i2b6 b1b7 e5c8 d4b2 i7i1 , e3h1
ChineseChess,Dragon, b, d9b3 i2b6 b1b7 e5c8 d4b2 i7i1 e3h1 , e2f5
ChineseChess,Dragon, w, d9b3 i2b6 b1b7 e5c8 d4b2 i7i1 e3h1 e2f5 , b3c8
ChineseChess,Dragon, b, d9b3 i2b6 b1b7 e5c8 d4b2 i7i1 e3h1 e2f5 b3c8 , e5d3
ChineseChess,Dragon, w, d9b3 i2b6 b1b7 e5c8 d4b2 i7i1 e3h1 e2f5 b3c8 e5d3 , a4c1
ChineseChess,Dragon, b, d9b3 i2b6 b1b7 e5c8 d4b2 i7i1 e3h1 e2f5 b3c8 e5d3 a4c1 , e2f4
ChineseChess,Dragon, w, d9b3 i2b6 b1b7 e5c8 d4b2 i7i1 e3h1 e2f5 b3c8 e5d3 a4c1 e2f4 , d2b5
ChineseChess,Dragon, b, d9b3 i2b6 b1b7 e5c8 d4b2 i7i1 e3h1 e2f5 b3c8 e5d3 a4c1 e2f4 d2b5 , d6b2
ChineseChess,Dragon, w, d9b3 i2b6 b1b7 e5c8 d4b2 i7i1 e3h1 e2f5 b3c8 e5d3 a4c1 e2f4 d2b5 d6b2 , g4i3
ChineseChess,Dragon, b, d9b3 i2b6 b1b7 e5c8 d4b2 i7i1 e3h1 e2f5 b3c8 e5d3 a4c1 e2f4 d2b5 d6b2 g4i3 , e1f4
Chess,SuperEngine, w, , h7g3
Chess,SuperEngine, b, h7g3 , c1c7
Chess,SuperEngine, w, h7g3 c1c7 , f6e4
Chess,SuperEngine, b, h7g3 c1c7 f6e4 , d4c6
Chess,SuperEngine, w, h7g3 c1c7 f6e4 d4c6 , d1a7
Chess,SuperEngine, b, h7g3 c1c7 f6e4 d4c6 d1a7 , b7b7
Chess,SuperEngine, w, h7g3 c1c7 f6e4 d4c6 d1a7 b7b7 , a5g1
Chess,SuperEngine, b, h7g3 c1c7 f6e4 d4c6 d1a7 b7b7 a5g1 , d5f4
Chess,SuperEngine, w, h7g3 c1c7 f6e4 d4c6 d1a7 b7b7 a5g1 d5f4 , c7d6
Chess,SuperEngine, b, h7g3 c1c7 f6e4 d4c6 d1a7 b7b7 a5g1 d5f4 c7d6 , d4h5
Chess,SuperEngine, w, h7g3 c1c7 f6e4 d4c6 d1a7 b7b7 a5g1 d5f4 c7d6 d4h5 , h4g6
Chess,SuperEngine, b, h7g3 c1c7 f6e4 d4c6 d1a7 b7b7 a5g1 d5f4 c7d6 d4h5 h4g6 , f2f2
Chess,SuperEngine, w, h7g3 c1c7 f6e4 d4c6 d1a7 b7b7 a5g1 d5f4 c7d6 d4h5 h4g6 f2f2 , g3f6
Chess,SuperEngine, b, h7g3 c1c7 f6e4 d4c6 d1a7 b7b7 a5g1 d5f4 c7d6 d4h5 h4g6 f2f2 g3f6 , b3g7
Chess,SuperEngine, w, h7g3 c1c7 f6e4 d4c6 d1a7 b7b7 a5g1 d5f4 c7d6 d4h5 h4g6 f2f2 g3f6 b3g7 , b1e2
Chess,SuperEngine, b, h7g3 c1c7 f6e4 d4c6 d1a7 b7b7 a5g1 d5f4 c7d6 d4h5 h4g6 f2f2 g3f6 b3g7 b1e2 , e3d3
ChineseChess,Dragon, w, , h9i9
ChineseChess,Dragon, b, h9i9 , e7c8
ChineseChess,Dragon, w, h9i9 e7c8 , h4g5
ChineseChess,Dragon, b, h9i9 e7c8 h4g5 , b4h3
ChineseChess,Dragon, w, h9i9 e7c8 h4g5 b4h3 , f5f2
ChineseChess,Dragon, b, h9i9 e7c8 h4g5 b4h3 f5f2 , h5e5
ChineseChess,Dragon, w, h9i9 e7c8 h4g5 b4h3 f5f2 h5e5 , i2c6
ChineseChess,Dragon, b, h9i9 e7c8 h4g5 b4h3 f5f2 h5e5 i2c6 , h6d7
ChineseChess,Dragon, w, h9i9 e7c8 h4g5 b4h3 f5f2 h5e5 i2c6 h6d7 , i6g1
ChineseChess,Dragon, b, h9i9 e7c8 h4g5 b4h3 f5f2 h5e5 i2c6 h6d7 i6g1 , a4a1
ChineseChess,Dragon, w, h9i9 e7c8 h4g5 b4h3 f5f2 h5e5 i2c6 h6d7 i6g1 a4a1 , b6i4
ChineseChess,Dragon, b, h9i9 e7c8 h4g5 b4h3 f5f2 h5e5 i2c6 h6d7 i6g1 a4a1 b6i4 , h5a5
ChineseChess,Dragon, w, h9i9 e7c8 h4g5 b4h3 f5f2 h5e5 i2c6 h6d7 i6g1 a4a1 b6i4 h5a5 , g8e1
ChineseChess,Dragon, b, h9i9 e7c8 h4g5 b4h3 f5f2 h5e5 i2c6 h6d7 i6g1 a4a1 b6i4 h5a5 g8e1 , g7d8
ChineseChess,Dragon, w, h9i9 e7c8 h4g5 b4h3 f5f2 h5e5 i2c6 h6d7 i6g1 a4a1 b6i4 h5a5 g8e1 g7d8 , a6c4
ChineseChess,Dragon, b, h9i9 e7c8 h4g5 b4h3 f5f2 h5e5 i2c6 h6d7 i6g1 a4a1 b6i4 h5a5 g8e1 g7d8 a6c4 , h7h6
ChineseChess,Dragon, w, h9i9 e7c8 h4g5 b4h3 f5f2 h5e5 i2c6 h6d7 i6g1 a4a1 b6i4 h5a5 g8e1 g7d8 a6c4 h7h6 , d1i2
