Game,Engine,Player,Input,Output
ChineseChess,Dragon, w, f7b9 g1f4 b1f4 d2i5 g5d5 h9f8 g4a9 g9g2 f7a6 b9i8 a6a9 a4e6 d2f2 a3e3 h5h6 c6d7 b2f1 b4e1 d2i3 h8g3 d8b5 i7b4 g4a7 h5b5 f7d8 a4f1 a7i5 g1d8 d9d8 b4b9 g2f4 e8f2 c9h3 c1d5 , g6e8
ChineseChess,Dragon, b, f7b9 g1f4 b1f4 d2i5 g5d5 h9f8 g4a9 g9g2 f7a6 b9i8 a6a9 a4e6 d2f2 a3e3 h5h6 c6d7 b2f1 b4e1 d2i3 h8g3 d8b5 i7b4 g4a7 h5b5 f7d8 a4f1 a7i5 g1d8 d9d8 b4b9 g2f4 e8f2 c9h3 c1d5 g6e8 , g2d9
ChineseChess,Dragon, w, f7b9 g1f4 b1f4 d2i5 g5d5 h9f8 g4a9 g9g2 f7a6 b9i8 a6a9 a4e6 d2f2 a3e3 h5h6 c6d7 b2f1 b4e1 d2i3 h8g3 d8b5 i7b4 g4a7 h5b5 f7d8 a4f1 a7i5 g1d8 d9d8 b4b9 g2f4 e8f2 c9h3 c1d5 g6e8 g2d9 , e6c6
Chess,SuperEngine, w, , c6d4
Chess,SuperEngine, b, c6d4 , f5e5
Chess,SuperEngine, w, c6d4 f5e5 , a1e3
Chess,SuperEngine, b, c6d4 f5e5 a1e3 , d7g3
Chess,SuperEngine, w, c6d4 f5e5 a1e3 d7g3 , d3b4
Chess,SuperEngine, b, c6d4 f5e5 a1e3 d7g3 d3b4 , e6d2
Chess,SuperEngine, w, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 , f4d6
Chess,SuperEngine, b, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 , a5e1
Chess,SuperEngine, w, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 , g4e6
Chess,SuperEngine, b, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 g4e6 , c5a4
Chess,SuperEngine, w, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 g4e6 c5a4 , h4f3
Chess,SuperEngine, b, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 g4e6 c5a4 h4f3 , f3a5
Chess,SuperEngine, w, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 g4e6 c5a4 h4f3 f3a5 , c3h3
Chess,SuperEngine, b, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 g4e6 c5a4 h4f3 f3a5 c3h3 , b3a1
Chess,SuperEngine, w, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 g4e6 c5a4 h4f3 f3a5 c3h3 b3a1 , f5b5
Chess,SuperEngine, b, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 g4e6 c5a4 h4f3 f3a5 c3h3 b3a1 f5b5 , f2g6
Chess,SuperEngine, w, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 g4e6 c5a4 h4f3 f3a5 c3h3 b3a1 f5b5 f2g6 , g5d1
Chess,SuperEngine, b, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 g4e6 c5a4 h4f3 f3a5 c3h3 b3a1 f5b5 f2g6 g5d1 , g7h3
Chess,SuperEngine, w, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 g4e6 c5a4 h4f3 f3a5 c3h3 b3a1 f5b5 f2g6 g5d1 g7h3 , c6b5
Chess,SuperEngine, b, c6d4 f5e5 a1e3 d7g3 d3b4 e6d2 f4d6 a5e1 g4e6 c5a4 h4f3 f3a5 c3h3 b3a1 f5b5 f2g6 g5d1 g7h3 c6b5 , d4e3
ChineseChess,Dragon, w, , f5c8
ChineseChess,Dragon, b, f5c8 , d1g1
ChineseChess,Dragon, w, f5c8 d1g1 , g5a7
ChineseChess,Dragon, b, f5c8 d1g1 g5a7 , b4f1
ChineseChess,Dragon, w, f5c8 d1g1 g5a7 b4f1 , h1d9
ChineseChess,Dragon, b, f5c8 d1g1 g5a7 b4f1 h1d9 , c3b2
ChineseChess,Dragon, w, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 , d8e1
ChineseChess,Dragon, b, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 , d5e1
ChineseChess,Dragon, w, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 , e5b1
ChineseChess,Dragon, b, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 , e5a9
ChineseChess,Dragon, w, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 , i2c5
ChineseChess,Dragon, b, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 , e1h8
ChineseChess,Dragon, w, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 , a3e5
ChineseChess,Dragon, b, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 , i2h1
ChineseChess,Dragon, w, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 i2h1 , f1i2
ChineseChess,Dragon, b, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 i2h1 f1i2 , i8b6
ChineseChess,Dragon, w, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 i2h1 f1i2 i8b6 , i4a1
ChineseChess,Dragon, b, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 i2h1 f1i2 i8b6 i4a1 , g2c4
ChineseChess,Dragon, w, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 i2h1 f1i2 i8b6 i4a1 g2c4 , f8b3
ChineseChess,Dragon, b, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 i2h1 f1i2 i8b6 i4a1 g2c4 f8b3 , g3e7
ChineseChess,Dragon, w, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 i2h1 f1i2 i8b6 i4a1 g2c4 f8b3 g3e7 , e4i9
ChineseChess,Dragon, b, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 i2h1 f1i2 i8b6 i4a1 g2c4 f8b3 g3e7 e4i9 , e1a5
ChineseChess,Dragon, w, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 i2h1 f1i2 i8b6 i4a1 g2c4 f8b3 g3e7 e4i9 e1a5 , a2i1
ChineseChess,Dragon, b, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 i2h1 f1i2 i8b6 i4a1 g2c4 f8b3 g3e7 e4i9 e1a5 a2i1 , e8h5
ChineseChess,Dragon, w, f5c8 d1g1 g5a7 b4f1 h1d9 c3b2 d8e1 d5e1 e5b1 e5a9 i2c5 e1h8 a3e5 i2h1 f1i2 i8b6 i4a1 g2c4 f8b3 g3e7 e4i9 e1a5 a2i1 e8h5 , f2i7
Chess,SuperEngine, w, , f2h5
Chess,SuperEngine, b, f2h5 , b6e4
Chess,SuperEngine, w, f2h5 b6e4 , e1c2
Chess,SuperEngine, b, f2h5 b6e4 e1c2 , c1g6
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 , d3e4
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 , f1d7
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 , c6c2
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 , a2e1
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 , a4e3
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 , b3c3
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 , a1e3
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 , b5e1
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 , a5d1
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 , e7b6
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 , b7e4
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 , b6f2
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 , d4g3
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 , a6a2
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 , f4a1
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 , g4a6
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 , a6e1
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 , f3a5
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 , a1g2
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 , e6c6
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 , d5h2
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 , g3d1
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 g3d1 , c1g3
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 g3d1 c1g3 , a1h6
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 g3d1 c1g3 a1h6 , e4f7
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 g3d1 c1g3 a1h6 e4f7 , f5e2
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 g3d1 c1g3 a1h6 e4f7 f5e2 , e4e4
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 g3d1 c1g3 a1h6 e4f7 f5e2 e4e4 , f6d5
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 g3d1 c1g3 a1h6 e4f7 f5e2 e4e4 f6d5 , f7g6
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 g3d1 c1g3 a1h6 e4f7 f5e2 e4e4 f6d5 f7g6 , h6e2
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 g3d1 c1g3 a1h6 e4f7 f5e2 e4e4 f6d5 f7g6 h6e2 , c3f1
Chess,SuperEngine, b, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 g3d1 c1g3 a1h6 e4f7 f5e2 e4e4 f6d5 f7g6 h6e2 c3f1 , f6h6
Chess,SuperEngine, w, f2h5 b6e4 e1c2 c1g6 d3e4 f1d7 c6c2 a2e1 a4e3 b3c3 a1e3 b5e1 a5d1 e7b6 b7e4 b6f2 d4g3 a6a2 f4a1 g4a6 a6e1 f3a5 a1g2 e6c6 d5h2 g3d1 c1g3 a1h6 e4f7 f5e2 e4e4 f6d5 f7g6 h6e2 c3f1 f6h6 , b1b4
ChineseChess,Dragon, w, , e9i6
ChineseChess,Dragon, b, e9i6 , h4e1
ChineseChess,Dragon, w, e9i6 h4e1 , d6g4
ChineseChess,Dragon, b, e9i6 h4e1 d6g4 , e9i9
ChineseChess,Dragon, w, e9i6 h4e1 d6g4 e9i9 , c9f7
ChineseChess,Dragon, b, e9i6 h4e1 d6g4 e9i9 c9f7 , c7h2
ChineseChess,Dragon, w, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 , a8g5
ChineseChess,Dragon, b, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 , i2g4
ChineseChess,Dragon, w, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 , f9a3
ChineseChess,Dragon, b, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 , f1i3
ChineseChess,Dragon, w, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 , b7b9
ChineseChess,Dragon, b, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 , b3e1
ChineseChess,Dragon, w, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 b3e1 , h5f9
ChineseChess,Dragon, b, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 b3e1 h5f9 , f5a6
ChineseChess,Dragon, w, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 b3e1 h5f9 f5a6 , g2f8
ChineseChess,Dragon, b, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 b3e1 h5f9 f5a6 g2f8 , c5a9
ChineseChess,Dragon, w, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 b3e1 h5f9 f5a6 g2f8 c5a9 , d5e4
ChineseChess,Dragon, b, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 b3e1 h5f9 f5a6 g2f8 c5a9 d5e4 , a9d3
ChineseChess,Dragon, w, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 b3e1 h5f9 f5a6 g2f8 c5a9 d5e4 a9d3 , d3g4
ChineseChess,Dragon, b, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 b3e1 h5f9 f5a6 g2f8 c5a9 d5e4 a9d3 d3g4 , g6e1
ChineseChess,Dragon, w, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 b3e1 h5f9 f5a6 g2f8 c5a9 d5e4 a9d3 d3g4 g6e1 , i7e3
ChineseChess,Dragon, b, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 b3e1 h5f9 f5a6 g2f8 c5a9 d5e4 a9d3 d3g4 g6e1 i7e3 , b6g7
ChineseChess,Dragon, w, e9i6 h4e1 d6g4 e9i9 c9f7 c7h2 a8g5 i2g4 f9a3 f1i3 b7b9 b3e1 h5f9 f5a6 g2f8 c5a9 d5e4 a9d3 d3g4 g6e1 i7e3 b6g7 , c5e4
Chess,SuperEngine, w, , f5h4
Chess,SuperEngine, b, f5h4 , f3a6
Chess,SuperEngine, w, f5h4 f3a6 , g5d2
Chess,SuperEngine, b, f5h4 f3a6 g5d2 , f4h7
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 , h5a3
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 , b6a7
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 , c3a7
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 , g1a6
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 , e5h4
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 , d4b2
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 , g2f4
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 , d2b1
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 , f6h3
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 , c4f3
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 , c2e2
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 , c2c7
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 , g4f1
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 , e5f3
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 e5f3 , c3a4
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 e5f3 c3a4 , f2e1
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 e5f3 c3a4 f2e1 , b4b1
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 e5f3 c3a4 f2e1 b4b1 , b4g1
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 e5f3 c3a4 f2e1 b4b1 b4g1 , f7e2
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 e5f3 c3a4 f2e1 b4b1 b4g1 f7e2 , a4e6
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 e5f3 c3a4 f2e1 b4b1 b4g1 f7e2 a4e6 , d5g7
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 e5f3 c3a4 f2e1 b4b1 b4g1 f7e2 a4e6 d5g7 , f1c2
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 e5f3 c3a4 f2e1 b4b1 b4g1 f7e2 a4e6 d5g7 f1c2 , d2e7
Chess,SuperEngine, b, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 e5f3 c3a4 f2e1 b4b1 b4g1 f7e2 a4e6 d5g7 f1c2 d2e7 , f7f6
Chess,SuperEngine, w, f5h4 f3a6 g5d2 f4h7 h5a3 b6a7 c3a7 g1a6 e5h4 d4b2 g2f4 d2b1 f6h3 c4f3 c2e2 c2c7 g4f1 e5f3 c3a4 f2e1 b4b1 b4g1 f7e2 a4e6 d5g7 f1c2 d2e7 f7f6 , d2a5
ChineseChess,Dragon, w, , g8d9
ChineseChess,Dragon, b, g8d9 , f2i8
ChineseChess,Dragon, w, g8d9 f2i8 , i3h5
ChineseChess,Dragon, b, g8d9 f2i8 i3h5 , i8f9
ChineseChess,Dragon, w, g8d9 f2i8 i3h5 i8f9 , f3d4
ChineseChess,Dragon, b, g8d9 f2i8 i3h5 i8f9 f3d4 , d3c3
ChineseChess,Dragon, w, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 , i3c7
ChineseChess,Dragon, b, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 , g2e6
ChineseChess,Dragon, w, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 , i6c1
ChineseChess,Dragon, b, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 , c9h4
ChineseChess,Dragon, w, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 , i9i1
ChineseChess,Dragon, b, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 , g9h1
ChineseChess,Dragon, w, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 g9h1 , b3b5
ChineseChess,Dragon, b, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 g9h1 b3b5 , b3g4
ChineseChess,Dragon, w, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 g9h1 b3b5 b3g4 , h9a8
ChineseChess,Dragon, b, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 g9h1 b3b5 b3g4 h9a8 , a9h2
ChineseChess,Dragon, w, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 g9h1 b3b5 b3g4 h9a8 a9h2 , d4g6
ChineseChess,Dragon, b, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 g9h1 b3b5 b3g4 h9a8 a9h2 d4g6 , f8i7
ChineseChess,Dragon, w, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 g9h1 b3b5 b3g4 h9a8 a9h2 d4g6 f8i7 , g6b2
ChineseChess,Dragon, b, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 g9h1 b3b5 b3g4 h9a8 a9h2 d4g6 f8i7 g6b2 , a3b1
ChineseChess,Dragon, w, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 g9h1 b3b5 b3g4 h9a8 a9h2 d4g6 f8i7 g6b2 a3b1 , g2d4
ChineseChess,Dragon, b, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 g9h1 b3b5 b3g4 h9a8 a9h2 d4g6 f8i7 g6b2 a3b1 g2d4 , h6a7
ChineseChess,Dragon, w, g8d9 f2i8 i3h5 i8f9 f3d4 d3c3 i3c7 g2e6 i6c1 c9h4 i9i1 g9h1 b3b5 b3g4 h9a8 a9h2 d4g6 f8i7 g6b2 a3b1 g2d4 h6a7 , h6b5
